name,entry_name,source_url,graph_src,axes_json,sweetness,sourness,freshness,body,balance,season
참주가생막걸리,참주가생막걸리,https://terms.naver.com/entry.naver?docId=6743374&cid=58637&categoryId=58656,https://dbscthumb-phinf.pstatic.net/4776_000_3/20241210165705220_APPIQI7SS.jpg/fe87_641_i4.jpg?type=w492_fst&wm=N,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 2}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 4}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 4}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}, {""label_ko"": ""균형감"", ""label_en"": ""balance"", ""value"": 2}]",2,4,4,2,2,여름
로얄 안동소주,로얄 안동소주 18년,https://terms.naver.com/entry.naver?docId=3595311&cid=58637&categoryId=58657,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170522211646935_ODWHJ6YJP.jpg/fe87_206_i9.jpg?type=w492_fst_n&wm=Y,"[{""label_ko"": ""향기"", ""label_en"": ""aroma"", ""value"": 1}, {""label_ko"": ""맛"", ""label_en"": ""sweetness"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 4}]",3,,,4,,겨울
술예쁘다 생탁주,술예쁘다 생탁주,https://terms.naver.com/entry.naver?docId=5681231&cid=58637&categoryId=58651,https://dbscthumb-phinf.pstatic.net/4776_000_1/20181013041851121_OYMXPE1O5.png/fe87_297_i9.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 1}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 3}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 1}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}]",1,3,1,2,,가을
연천 아주,연천 아주,https://terms.naver.com/entry.naver?docId=6040707&cid=58637&categoryId=58651,https://dbscthumb-phinf.pstatic.net/4776_000_3/20200824205322281_UVOJW6NLF.png/fe87_519_i10.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 2}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 4}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}]",2,4,3,3,,가을
왕피천을 품은 미소생막걸리,왕피천을 품은 미소생막걸리,https://terms.naver.com/entry.naver?docId=5681198&cid=58637&categoryId=58657,https://dbscthumb-phinf.pstatic.net/4776_000_1/20181012220502111_35UGCK7MZ.png/fe87_248_i10.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 3}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 3}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}]",3,3,3,2,,봄
시나브로 캠벨 스위트,시나브로 레드 스위트,https://terms.naver.com/entry.naver?docId=5804470&cid=58637&categoryId=58653,https://dbscthumb-phinf.pstatic.net/4776_000_2/20190726150047856_LBTSBZ1DL.png/fe87_354_i8.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 3}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 3}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}]",3,3,3,2,,봄
모을동주 약주,모을동주 약주,https://terms.naver.com/entry.naver?docId=6040766&cid=58637&categoryId=58652,https://dbscthumb-phinf.pstatic.net/4776_000_2/20200824200243279_U10W2GOOD.png/fe87_500_i11.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 4}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 3}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 4}]",4,3,3,4,,겨울
팔팔막걸리,팔팔막걸리,https://terms.naver.com/entry.naver?docId=6743426&cid=58637&categoryId=58651,https://dbscthumb-phinf.pstatic.net/4776_000_3/20241212121115399_KUC48WI8O.jpg/fe87_699_i6.jpg?type=w492_fst&wm=N,"[][{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 3}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 2}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 1}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}, {""label_ko"": ""균형감"", ""label_en"": ""balance"", ""value"": 4}]",,,,,,미정
52C,52C,https://terms.naver.com/entry.naver?docId=6598734&cid=58637&categoryId=58656,https://dbscthumb-phinf.pstatic.net/4776_000_3/20220323113517397_ARY71FL6A.png/fe87_530_i8.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""향"", ""label_en"": ""aroma"", ""value"": 4}, {""label_ko"": ""맛"", ""label_en"": ""sweetness"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}, {""label_ko"": ""목넘김"", ""label_en"": ""other"", ""value"": 2}]",3,,,2,,가을
우곡생주,우곡생주,https://terms.naver.com/entry.naver?docId=6036276&cid=58637&categoryId=58651,https://dbscthumb-phinf.pstatic.net/4776_000_2/20200824164610802_2IC3U97I2.png/fe87_429_i7.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 4}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 2}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 2}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 5}]",4,2,2,5,,겨울
천비향 오양주 탁주,천비향 오양주 탁주,https://terms.naver.com/entry.naver?docId=5681239&cid=58637&categoryId=58651,https://dbscthumb-phinf.pstatic.net/4776_000_1/20181013042631424_3A2CT357U.png/fe87_298_i10.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 2}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 2}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 1}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}]",2,2,1,3,,가을
술아 국화주,술아 국화주,https://terms.naver.com/entry.naver?docId=5681209&cid=58637&categoryId=58651,https://dbscthumb-phinf.pstatic.net/4776_000_1/20181013071730448_HGFFHDB7O.png/fe87_323_i8.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 4}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 3}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 2}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 4}]",4,3,2,4,,겨울
쌀은 원래 달다 9도,쌀은원래달다 9°,https://terms.naver.com/entry.naver?docId=6743399&cid=58637&categoryId=58646,https://dbscthumb-phinf.pstatic.net/4776_000_3/20241210190017449_07UYB317H.jpg/fe87_656_i3.jpg?type=w492_fst&wm=N,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 4}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 2}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 1}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 4}, {""label_ko"": ""균형감"", ""label_en"": ""balance"", ""value"": 3}]",4,2,1,4,3,겨울
선호 생막걸리,선호 생막걸리,https://terms.naver.com/entry.naver?docId=5681217&cid=58637&categoryId=58651,https://dbscthumb-phinf.pstatic.net/4776_000_1/20181013061003372_M3Z5GGWUR.png/fe87_313_i9.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 2}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 3}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}]",2,3,3,3,,가을
어우야,어우야,https://terms.naver.com/entry.naver?docId=5804448&cid=58637&categoryId=58659,https://dbscthumb-phinf.pstatic.net/4776_000_2/20190726175118777_A4H7UVEYF.png/fe87_414_i7.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""향"", ""label_en"": ""aroma"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}, {""label_ko"": ""목넘김"", ""label_en"": ""other"", ""value"": 4}]",,,,2,,가을
천년담주,천년담주,https://terms.naver.com/entry.naver?docId=6036280&cid=58637&categoryId=58656,https://dbscthumb-phinf.pstatic.net/4776_000_2/20200824170746383_VWW7MT73G.png/fe87_435_i9.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 2}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 1}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 1}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 4}]",2,1,1,4,,가을
고도리 화이트와인 드라이,고도리 화이트와인 드라이,https://terms.naver.com/entry.naver?docId=5681146&cid=58637&categoryId=58657,https://dbscthumb-phinf.pstatic.net/4776_000_1/20181012232141404_2UZLF4MRG.png/fe87_256_i9.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 2}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 3}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}]",2,3,3,2,,가을
명인 안동소주,명인 안동소주 양반탈,https://terms.naver.com/entry.naver?docId=3595265&cid=58637&categoryId=58657,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170522161902113_PBGTACYZS.jpg/fe87_160_i7.jpg?type=w492_fst_n&wm=Y,"[{""label_ko"": ""향기"", ""label_en"": ""aroma"", ""value"": 1}, {""label_ko"": ""맛"", ""label_en"": ""flavor"", ""value"": 1}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}]",,,,3,,가을
우도 땅콩 전통주,우도 땅콩 전통주,https://terms.naver.com/entry.naver?docId=3551586&cid=58637&categoryId=58653,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170308101348336_58ZF7WRCR.jpg/fe87_102_i8.jpg?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 4}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 1}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}]",4,1,3,3,,봄
감아락 25,감아락 25도,https://terms.naver.com/entry.naver?docId=3595273&cid=58637&categoryId=58651,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170522171437234_129XQ15N6.jpg/fe87_168_i8.jpg?type=w492_fst_n&wm=Y,"[{""label_ko"": ""향기"", ""label_en"": ""aroma"", ""value"": 2}, {""label_ko"": ""맛"", ""label_en"": ""flavor"", ""value"": 2}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}]",,,,2,,가을
오메기술,오메기술,https://terms.naver.com/entry.naver?docId=5687179&cid=58637&categoryId=58659,,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 4}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 3}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 2}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}, {""label_ko"": ""균형감"", ""label_en"": ""balance"", ""value"": 3}]",4,3,2,3,3,가을
산정호수 동정춘막걸리,산정호수 동정춘막걸리,https://terms.naver.com/entry.naver?docId=5804420&cid=58637&categoryId=58651,https://dbscthumb-phinf.pstatic.net/4776_000_2/20190726140234215_X07728DCW.png/fe87_329_i9.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 5}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 1}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 4}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 4}]",5,1,4,4,,겨울
쌀은 원래 달다 12도,쌀은원래달다 12,https://terms.naver.com/entry.naver?docId=6743398&cid=58637&categoryId=58646,https://dbscthumb-phinf.pstatic.net/4776_000_3/20241211113604662_S4GUVTOKJ.jpg/fe87_657_i3.jpg?type=w492_fst&wm=N,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 5}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 3}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 1}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 5}, {""label_ko"": ""균형감"", ""label_en"": ""balance"", ""value"": 4}]",5,3,1,5,4,겨울
자두와인,자두와인,https://terms.naver.com/entry.naver?docId=5687150&cid=58637&categoryId=58657,,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 2}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 3}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 2}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}]",2,3,2,2,,가을
샤토미소 아이스와인,미소 아이스,https://terms.naver.com/entry.naver?docId=3551518&cid=58637&categoryId=58653,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170113195714147_Q2XSCNNDS.jpg/fe87_034_i8.jpg?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 4}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 1}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}, {""label_ko"": ""목넘김"", ""label_en"": ""other"", ""value"": 2}]",4,1,,3,,가을
명작복분자,명작 복분자,https://terms.naver.com/entry.naver?docId=3595225&cid=58637&categoryId=58655,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170522122849580_JK7NOHFR7.jpg/fe87_120_i8.jpg?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 3}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 1}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 1}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 1}]",3,1,1,1,,가을
세우리,세우리,https://terms.naver.com/entry.naver?docId=5681144&cid=58637&categoryId=58659,https://dbscthumb-phinf.pstatic.net/4776_000_1/20181012230726521_23XZ685QF.png/fe87_254_i13.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""향"", ""label_en"": ""aroma"", ""value"": 5}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 4}, {""label_ko"": ""목넘김"", ""label_en"": ""other"", ""value"": 3}]",,,,4,,가을
감이슬,감이슬,https://terms.naver.com/entry.naver?docId=5804451&cid=58637&categoryId=58654,https://dbscthumb-phinf.pstatic.net/4776_000_2/20190726174517003_4PGC6AF1G.png/fe87_411_i9.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""향"", ""label_en"": ""aroma"", ""value"": 2}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}, {""label_ko"": ""목넘김"", ""label_en"": ""other"", ""value"": 2}]",,,,2,,가을
고창선운산 땡큐블루베리주,고창선운산 땡큐블루베리주,https://terms.naver.com/entry.naver?docId=5681165&cid=58637&categoryId=58655,https://dbscthumb-phinf.pstatic.net/4776_000_1/20181013004604967_7Z6H36UJG.png/fe87_270_i7.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 2}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 2}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 2}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}]",2,2,2,2,,가을
톡 한잔 소주,톡 한잔 소주,https://terms.naver.com/entry.naver?docId=3595245&cid=58637&categoryId=58656,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170522142537126_E3B0KW9YN.jpg/fe87_140_i8.jpg?type=w492_fst_n&wm=Y,"[{""label_ko"": ""향기"", ""label_en"": ""aroma"", ""value"": 2}, {""label_ko"": ""맛"", ""label_en"": ""flavor"", ""value"": 2}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}]",,,,3,,가을
동구래,동구래,https://terms.naver.com/entry.naver?docId=6743408&cid=58637&categoryId=58652,https://dbscthumb-phinf.pstatic.net/4776_000_3/20241211155652171_5O6PC1PNA.jpg/fe87_668_i3.jpg?type=w492_fst&wm=N,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 4}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 4}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 2}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}, {""label_ko"": ""균형감"", ""label_en"": ""balance"", ""value"": 3}]",4,4,2,2,3,가을
1000억 유산균 막걸리,1000억 유산균막걸리,https://terms.naver.com/entry.naver?docId=6040728&cid=58637&categoryId=58652,https://dbscthumb-phinf.pstatic.net/4776_000_3/20200824212359121_FZKS5KUL4.png/fe87_528_i11.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 3}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 5}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 5}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}]",3,5,5,3,,여름
풍정사계 동(冬),풍정사계 동(冬),https://terms.naver.com/entry.naver?docId=3595324&cid=58637&categoryId=58653,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170522224519141_V78RQ8IB0.jpg/fe87_219_i7.jpg?type=w492_fst_n&wm=Y,"[{""label_ko"": ""향기"", ""label_en"": ""aroma"", ""value"": 3}, {""label_ko"": ""맛"", ""label_en"": ""flavor"", ""value"": 2}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}]",,,,3,,가을
담향 대대포 블루,담향 대대포 블루,https://terms.naver.com/entry.naver?docId=6036284&cid=58637&categoryId=58656,https://dbscthumb-phinf.pstatic.net/4776_000_3/20230323160607743_9M930XBR5.jpg/fe87_431_i9.jpg?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 3}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 2}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 2}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}, {""label_ko"": ""균형감"", ""label_en"": ""balance"", ""value"": 4}]",3,2,2,2,4,가을
마셔블랑,마셔블랑,https://terms.naver.com/entry.naver?docId=5804516&cid=58637&categoryId=58659,https://dbscthumb-phinf.pstatic.net/4776_000_2/20190726162957144_R78EXO0CA.png/fe87_386_i10.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 3}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 3}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}]",3,3,3,2,,봄
오가피와인,오가피와인,https://terms.naver.com/entry.naver?docId=5804510&cid=58638&categoryId=58641,https://dbscthumb-phinf.pstatic.net/4776_000_2/20190726161750979_H79ODS2NQ.png/fe87_382_i10.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 3}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 2}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 2}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}]",3,2,2,3,,가을
기다림 16,기다림 16,https://terms.naver.com/entry.naver?docId=5804487&cid=58637&categoryId=58645,https://dbscthumb-phinf.pstatic.net/4776_000_2/20190726170116200_9Q3PJ70LP.png/fe87_396_i10.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 2}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 4}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 2}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}]",2,4,2,3,,가을
계룡백일주 40%,계룡백일주 40도,https://terms.naver.com/entry.naver?docId=3595223&cid=58637&categoryId=58654,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170522122110654_RB2D26ELI.jpg/fe87_118_i8.jpg?type=w492_fst_n&wm=Y,"[{""label_ko"": ""향기"", ""label_en"": ""aroma"", ""value"": 3}, {""label_ko"": ""맛"", ""label_en"": ""flavor"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}]",,,,3,,가을
술아 연화주,술아 연화주,https://terms.naver.com/entry.naver?docId=5681210&cid=58637&categoryId=58651,https://dbscthumb-phinf.pstatic.net/4776_000_1/20181013071048785_3TYEPFS26.png/fe87_322_i8.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 5}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 3}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 2}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 4}]",5,3,2,4,,겨울
볼빨간막걸리 7,볼빨간막걸리 7,https://terms.naver.com/entry.naver?docId=6040759&cid=58637&categoryId=58645,https://dbscthumb-phinf.pstatic.net/4776_000_2/20200824201424581_7AWNOCKP3.png/fe87_505_i10.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 1}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 4}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}]",1,4,3,2,,가을
서주 16%,서주 16%,https://terms.naver.com/entry.naver?docId=5804434&cid=58637&categoryId=58652,https://dbscthumb-phinf.pstatic.net/4776_000_2/20190726173715583_5S9N5FQA3.png/fe87_408_i9.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 3}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 2}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}]",3,2,3,3,,봄
기다림 맑은술,기다림 맑은술,https://terms.naver.com/entry.naver?docId=5804494&cid=58637&categoryId=58645,https://dbscthumb-phinf.pstatic.net/4776_000_2/20190726171018967_EETNRVE95.png/fe87_399_i11.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 4}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 3}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}]",4,3,3,3,,봄
신선주 약주,신선주 약주,https://terms.naver.com/entry.naver?docId=6598735&cid=58637&categoryId=58653,https://dbscthumb-phinf.pstatic.net/4776_000_3/20220323115630821_K3EPE86MX.png/fe87_540_i5.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 3}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}, {""label_ko"": ""균형감"", ""label_en"": ""balance"", ""value"": 3}]",3,3,,3,3,가을
동해동동주,동해 동동주,https://terms.naver.com/entry.naver?docId=5804504&cid=58637&categoryId=58657,https://dbscthumb-phinf.pstatic.net/4776_000_2/20190726160303643_7STQPVUN5.png/fe87_377_i9.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 2}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 1}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}]",2,1,3,2,,가을
라이스퐁당,라이스퐁당 13,https://terms.naver.com/entry.naver?docId=6040757&cid=58637&categoryId=58645,https://dbscthumb-phinf.pstatic.net/4776_000_2/20200824202238551_JWH17HGQN.png/fe87_507_i10.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 3}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 2}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 1}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}]",3,2,1,3,,가을
맑은내일 우포,맑은내일 우포,https://terms.naver.com/entry.naver?docId=6040737&cid=58637&categoryId=58658,https://dbscthumb-phinf.pstatic.net/4776_000_2/20200824193057276_MDJ74S8L9.png/fe87_488_i11.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 3}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 2}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 2}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}]",3,2,2,2,,가을
산내울 사과애주,산내울 사과애주,https://terms.naver.com/entry.naver?docId=6040751&cid=58637&categoryId=58658,https://dbscthumb-phinf.pstatic.net/4776_000_2/20200824175119910_MIGATSMAY.png/fe87_452_i8.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 4}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 4}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}]",4,4,3,2,,봄
해 1614,해 1614,https://terms.naver.com/entry.naver?docId=6743373&cid=58637&categoryId=58655,https://dbscthumb-phinf.pstatic.net/4776_000_3/20241210170432562_MN93OK58X.jpg/fe87_642_i4.jpg?type=w492_fst&wm=N,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 1}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 1}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 1}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}, {""label_ko"": ""균형감"", ""label_en"": ""balance"", ""value"": 2}]",1,1,1,2,2,가을
